sourceCode;sourceName;targetCode;targetName;distributionSourceToTarget;distributionTargetToSource;
"'47911'";"Retail sale of books, music and video recordings via mail order houses and net commerce";"'47610'";"Retail sale of books";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47910'";"Intermediation service activities for non-specialised retail sale";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47722'";"Retail sale of leather goods";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47721'";"Retail sale of footwear";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47712'";"Retail sale of clothing without specialisation on any specific product group";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47711'";"Specialised retail sale of clothing and accessories";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47531'";"Retail sale of carpets, rugs and curtains";2;2;
"'47912'";"Retail sale of clothing via mail order houses and net commerce";"'47511'";"Retail sale of fabrics";2;2;
"'47913'";"Retail sale of a wide array of products via mail order houses and net commerce";"'47910'";"Intermediation service activities for non-specialised retail sale";2;2;
"'47913'";"Retail sale of a wide array of products via mail order houses and net commerce";"'47120'";"Other non-specialised retail sale";2;2;
"'47913'";"Retail sale of a wide array of products via mail order houses and net commerce";"'47110'";"Non-specialised retail sale of predominately food, beverages or tobacco";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47920'";"Intermediation service activities for specialised retail sale";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47910'";"Intermediation service activities for non-specialised retail sale";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47799'";"Retail sale of other second-hand goods";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47793'";"Retail sale of second-hand clothing and accessories";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47792'";"Retail sale of second-hand books";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47791'";"Retail sale of antiques";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47782'";"Retail sale of other new goods n.e.c.";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47781'";"Retail sale of photographic goods";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47770'";"Retail sale of watches and jewellery";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47763'";"Retail sale of pets and pet food";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47762'";"Retail sale of other plants and fertilisers";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47761'";"Retail sale of flowers and ornamental plants";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47750'";"Retail sale of cosmetic and toilet articles";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47742'";"Retail sale of other medical and orthopaedic goods";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47741'";"Retail sale of optical medical goods";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47730'";"Retail sale of pharmaceutical products";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47722'";"Retail sale of leather goods";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47699'";"Retail sale of other cultural and recreational goods n.e.c.";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47691'";"Activities of commercial art galleries";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47640'";"Retail sale of games and toys";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47632'";"Retail sale of bicycles and other sports equipment";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47631'";"Retail sale of boats and boating accessories";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47620'";"Retail sale of newspapers, and other periodical publications and stationery";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47555'";"Retail sale of other tableware and household goods";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47554'";"Retail sale of tableware and household goods made of rubber or plastic";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47553'";"Retail sale of baby equipment";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47552'";"Retail sale of lighting equipment";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47551'";"Retail sale of furniture";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47540'";"Retail sale of electrical household appliances";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47532'";"Retail sale of wall and floor coverings";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47529'";"Other specialised retail sale of hardware, building materials and glass";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47523'";"Retail sale of kitchen and sanitary fixtures";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47522'";"Retail sale of paints";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47521'";"Retail sale of hardware and building materials without specialisation on any specific product group";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47512'";"Retail sale of yarns and needlework supplies";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47400'";"Retail sale of information and communication equipment";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47279'";"Retail sale of other food n.e.c.";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47271'";"Retail sale of health food";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47260'";"Retail sale of tobacco products";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47250'";"Retail sale of beverages";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47240'";"Retail sale of bread, cake and confectionery";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47230'";"Retail sale of fish, crustaceans and molluscs";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47220'";"Retail sale of meat and meat products";2;2;
"'47919'";"Other retail sale via mail order houses and net commerce";"'47210'";"Retail sale of fruit and vegetables";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4792'";"Intermediation service activities for specialised retail sale";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4791'";"Intermediation service activities for non-specialised retail sale";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4779'";"Retail sale of second-hand goods";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4778'";"Retail sale of other new goods";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4777'";"Retail sale of watches and jewellery";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4776'";"Retail sale of flowers, plants, fertilisers, pets and pet food";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4775'";"Retail sale of cosmetic and toilet articles";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4774'";"Retail sale of medical and orthopaedic goods";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4772'";"Retail sale of footwear and leather goods";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4771'";"Retail sale of clothing";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4769'";"Retail sale of cultural and recreational goods n.e.c.";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4764'";"Retail sale of games and toys";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4763'";"Retail sale of sporting equipment";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4762'";"Retail sale of newspapers, and other periodical publications and stationery";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4761'";"Retail sale of books";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4755'";"Retail sale of furniture, lighting equipment, tableware and other household goods";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4754'";"Retail sale of electrical household appliances";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4753'";"Retail sale of carpets, rugs, wall and floor coverings";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4752'";"Retail sale of hardware, building materials, paints and glass";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4751'";"Retail sale of textiles";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4740'";"Retail sale of information and communication equipment";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4727'";"Retail sale of other food";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4726'";"Retail sale of tobacco products";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4725'";"Retail sale of beverages";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4724'";"Retail sale of bread, cake and confectionery";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4723'";"Retail sale of fish, crustaceans and molluscs";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4722'";"Retail sale of meat and meat products";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4721'";"Retail sale of fruit and vegetables";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4712'";"Other non-specialised retail sale";2;2;
"'4799'";"Other retail sale not in stores, stalls or markets";"'4711'";"Non-specialised retail sale of predominately food, beverages or tobacco";2;2;
