building_id,region,municipality,street,house_number,postal_code,latitude_wgs84,longitude_wgs84,building_use
1006219456,15,272,Palolanraitti,20,68320,63.899849,23.33629,2
1006219467,15,272,Palolanraitti,20,68320,63.899704,23.33588,2
1006219478,15,272,Palolanraitti,20,68320,63.899647,23.335745,2
1006219489,15,272,,,0,63.948516,23.185987,1
100621949A,15,272,Huhtakari,53,68320,63.913839,23.263871,1
100621950B,15,272,Huhtakari,53,68320,63.914017,23.263459,2
100621951C,15,272,,,68320,63.935891,23.295714,1
100621952D,15,272,Pohjoismäentie,1,68320,63.874575,23.325381,1
100621953E,15,272,Karhulahdentie,120,68320,63.873456,23.322349,1
100621954F,15,272,Pohjoismäentie,1,68320,63.87444,23.325032,2
100621955H,15,272,Jokiniituntie,98,68320,63.874938,23.385738,1
100621956J,15,272,Kälviäntie,1519,68300,63.777069,23.610174,1
100621957K,15,272,Ruokojantie,22,68300,63.780201,23.617271,1
100621958L,15,272,Ruokojantie,21,68300,63.779203,23.61532,2
100621959M,15,272,Ojarannantie,5,68300,63.776437,23.618819,1
100621960N,15,272,Ojarannantie,19,68300,63.77718,23.619847,1
100621961P,15,272,Ojarannantie,19,68300,63.777193,23.619256,2
100621962R,15,272,Ojarannantie,19,68300,63.777341,23.620213,2
100621963S,15,272,Ojarannantie,19,68300,63.777171,23.620233,2
100621964T,15,272,Kälviäntie,,68300,63.775902,23.61669,2
100621965U,15,272,Lintukankaantie,,68300,63.754449,23.555308,2
100621966V,15,272,Ojarannantie,28,68300,63.778501,23.619506,1
100621967W,15,272,Ojarannantie,28,68300,63.778247,23.619374,1
100621968X,15,272,Ojarannantie,12,68300,63.77755,23.618401,1
100621969Y,15,272,Ojarannantie,12,68300,63.777429,23.61935,2
1006219700,15,272,Ojarannantie,6,68300,63.776876,23.617609,1
1006219711,15,272,Ojarannantie,6,68300,63.77659,23.617298,2
1006219722,15,272,Kälviäntie,1289,68300,63.778205,23.611094,1
1006219733,15,272,Ruokojantie,21,68300,63.779711,23.616294,1
1006219744,15,272,Ruokojantie,21,68300,63.779674,23.61703,2
1006219755,15,272,Rimpiläntie,36,68300,63.767163,23.680558,1
1006219766,15,272,Kälviäntie,1923,68300,63.763301,23.68921,1
1006219777,15,272,Kälviäntie,1923,68300,63.766098,23.685046,2
1006219788,15,272,Rimpiläntie,58,68300,63.767165,23.682993,1
1006219799,15,272,Kälviäntie,1923,68300,63.766091,23.685494,2
100621980A,15,272,,,0,63.769272,23.668394,1
100621982C,15,272,Kälviäntie,1770,68300,63.771068,23.661747,1
100621983D,15,272,Kälviäntie,1770,68300,63.771262,23.661197,2
100621984E,15,272,Kälviäntie,1770,68300,63.771248,23.659818,2
100621985F,15,272,Kälviäntie,1770,68300,63.771266,23.763019,1
100621986H,15,272,Kälviäntie,1770,68300,63.771147,23.662063,2
100621987J,15,272,,,0,63.770265,23.67522,1
100621988K,15,272,Torpankangas,,68300,63.770023,23.67405,2
100621989L,15,272,Torpankangas,25,68300,63.770831,23.674442,1
100621990M,15,272,,,68300,63.771481,23.683176,1
100621991N,15,272,Torpankangas,25,68300,63.772946,23.679695,2
100621992P,15,272,Maunulantanhua,1,68300,63.775325,23.621977,1
100621993R,15,272,Maunulantanhua,1,68300,63.775363,23.621282,1
100621994S,15,272,Maunulantanhua,1,68300,63.775177,23.622198,1
100621995T,15,272,Maunulantanhua,40,68300,63.772145,23.628529,2
100621996U,15,272,Maunulantanhua,40,68300,63.772885,23.627507,1
100621997V,15,272,Kälviäntie,1581,68300,63.775073,23.625418,1
100621998W,15,272,Kälviäntie,1581,68300,63.774725,23.623958,2
100621999X,15,272,Kälviäntie,1581,68300,63.774658,23.62494,2
100622000Y,15,272,Huhtakankaantie,35,68300,63.782784,23.613671,1
1006220010,15,272,Välikylä Kp 4,,68300,63.782789,23.613874,2
1006220021,15,272,Välikylä Kp 4,,68300,63.78279,23.61428,2
1006220032,15,272,Huhtakankaantie,,68300,63.782797,23.616107,2
1006220043,15,272,Satokoskentie,53,68300,63.801404,23.598592,1
1006220054,15,272,Satokoskentie,51,68300,63.801762,23.598182,1
1006220065,15,272,Ruokojantie,20,68300,63.779863,23.61589,1
1006220076,15,272,Ruokojantie,20,68300,63.780142,23.596057,2
1006220087,15,272,Rautajalantie,,68300,63.695283,23.82452,1
1006220098,15,272,Rautajalantie,,68300,63.695283,23.82533,2
1006220109,15,272,Huhtakankaantie,33,68300,63.782788,23.612656,1
100622011A,15,272,Huhtakankaantie,33,68300,63.78197,23.609586,2
100622012B,15,272,Pirttisalo,,68300,63.789401,23.605463,1
100622013C,15,272,Kälviäntie,1499,68300,63.778457,23.608038,1
100622014D,15,272,Ullavantie,1499,68300,63.778606,23.608284,2
100622015E,15,272,Pajalantie,5,68300,63.774467,23.628699,1
100622016F,15,272,Kp 4,,68300,63.774666,23.62837,2
100622017H,15,272,Välikylä,,68300,63.771074,23.640756,2
100622018J,15,272,Pajalantie,653,68300,63.774581,23.631669,1
100622019K,15,272,Pajalantie,12,68300,63.774041,23.631226,1
100622020L,15,272,Pajalantie,10,68300,63.774224,23.630616,1
1006314006,15,272,Kälviäntie,1582,68300,63.77583,23.625145,1
1006314017,15,272,Kälviäntie,1155,68300,63.802287,23.577084,1
1006314028,15,272,Kälviäntie,1155,68300,63.802238,23.577273,2
1006314039,15,272,Torpanmäentie,20,68300,63.807742,23.557517,1
100631404A,15,272,Pohjasaarentie,21,68300,63.809745,23.567295,1
100631405B,15,272,Pohjasaarentie,21,68300,63.809092,23.567781,2
100631406C,15,272,Kälviäntie,1081,68300,63.806696,23.565247,1
100631407D,15,272,Pohjasaarentie,10,68300,63.807609,23.566986,1
100631408E,15,272,Pietinkoskentie,6,68300,63.806803,23.568974,1
100631409F,15,272,Hilli,,68300,63.806646,23.568831,1
100631410H,15,272,Välikylä,,68300,63.804495,23.581918,1
100631411J,15,272,Pietinkoskentie,2,68300,63.806795,23.568284,1
100631412K,15,272,Kp 1,,68300,63.807753,23.566989,1
100631413L,15,272,Kälviäntie,1073,68300,63.807313,23.563607,1
100631414M,15,272,Kälviäntie,1073,68300,63.806642,23.562591,2
100631415N,15,272,Kälviäntie,1073,68300,63.806905,23.563839,2
100631416P,15,272,Kälviäntie,1073,68300,63.806493,23.563504,2
100631417R,15,272,Kälviäntie,1019,68300,63.801606,23.57485,2
100631418S,15,272,Pietinkoskentie,30,68300,63.808591,23.570891,1
100631419T,15,272,Pietinkoskentie,30,68300,63.808364,23.570797,2
100631420U,15,272,Pietinkoskentie,46,68300,63.809542,23.571609,1
100631421V,15,272,Vanha Ullavantie,26,68300,63.805118,23.577493,1
100631422W,15,272,Vanha Ullavantie,26,68300,63.804967,23.577938,2
100631423X,15,272,Vanha Ullavantie,8,68300,63.804923,23.574203,2
100631424Y,15,272,Palon metsätie,6,68300,63.803355,23.574008,1
1006314250,15,272,Palontie,6,68300,63.803397,23.574633,2
1006314261,15,272,Palontie,6,68300,63.803179,23.574517,2
1006314272,15,272,Kälviäntie,1521,68300,63.777589,23.613544,1
1006314283,15,272,,,0,63.701124,23.81688,1
1006314294,15,272,Ullavantie,1355,68300,63.790246,23.602822,1
1006314305,15,272,Kälviäntie,,68300,63.790477,23.60383,1
1006314316,15,272,Kälviäntie,,68300,63.790566,23.603413,2
1006314327,15,272,Huhdantanhua,25,68300,63.781345,23.614332,1
1006314338,15,272,Huhdantanhua,25,68300,63.780087,23.61168,2
1006314349,15,272,Kälviäntie,1270,68300,63.799852,23.599084,1
100631436B,15,272,Kälviäntie,1530,68300,63.777367,23.61556,2
100631437C,15,272,Kälviäntie,1530,68300,63.764138,23.615745,2
100631438D,15,272,Kälviäntie,1530,68300,63.776666,23.6167,2
100631439E,15,272,Kälviäntie,1530,68300,63.776912,23.616488,1
100631440F,15,272,Kulmalantie,25,68300,63.87473,23.643939,1
100631441H,15,272,,,68300,63.874996,23.643805,2
100631442J,15,272,,,68300,63.875013,23.643762,2
100631443K,15,272,,,68300,63.870945,23.639929,1
100631444L,15,272,Kuusistontie,20,68300,63.870944,23.639114,1
100631445M,15,272,,,68300,63.870948,23.639318,2
100631446N,15,272,Riipantie,101,68300,63.864598,23.649018,1
100631447P,15,272,Riipan pysäkki,16,68300,63.86764,23.649654,1
100631448R,15,272,,,0,63.865712,23.652898,1
100631449S,15,272,Riipan pysäkki,7,68300,63.867212,23.650947,1
100631450T,15,272,,,68300,63.867208,23.651559,2
100631451U,15,272,Haapasentie,9,68300,63.871237,23.648267,1
100631452V,15,272,Haapasentie,9,68300,63.871104,23.648365,2
100631453W,15,272,,,68300,63.871191,23.648212,2
100631454X,15,272,Haapasentie,4,68300,63.870524,23.648882,1
100631455Y,15,272,Kuusistontie,5,68300,63.87235,23.640861,2
1006314560,15,272,Haapasaarentie,37,68300,63.86326,23.65875,1
1006314571,15,272,Haapasaarentie,37,68300,63.863399,23.658957,2
1006314582,15,272,Haapasaarentie,37,68300,63.863131,23.65903,2
1006314593,15,272,Koivukankaantie,99,68300,63.859166,23.665488,1
1006314604,15,272,Koivukankaantie,99,68300,63.858633,23.666508,2
1006314615,15,272,Haapasaarentie,53,68300,63.863996,23.660679,1
1006314626,15,272,Haapasaarentie,53,68300,63.864083,23.661341,2
1006314637,15,272,Haapasaarentie,53,68300,63.864218,23.661325,2
1006314648,15,272,Viialantie,1,68300,63.861318,23.661811,1
1006314659,15,272,Koivukankaantie,80,68300,63.860598,23.664463,1
100631466A,15,272,Viialantie,1,68300,63.861314,23.662016,2
100631467B,15,272,Kulmalantie,5,68300,63.874915,23.64842,1
100631468C,15,272,Riipan pysäkki,17,68300,63.867657,23.651159,2
100631469D,15,272,Riipan pysäkki,17,68300,63.867648,23.650406,1
100631470E,15,272,Haapasaarentie,38,68300,63.864349,23.657297,1
100631471F,15,272,Koivukankaantie,41,68300,63.862647,23.657112,1
100631472H,15,272,Riippa,,68300,63.863101,23.658117,2
100631473J,15,272,Pakinkarinpauhat,,68240,64.055962,23.556698,2
100631474K,15,272,Ruohokari,,68240,64.07374,23.53246,1
100631475L,15,272,Kannuskarintie,308,68240,64.052412,23.586337,1
100631476M,15,272,Rapuskatie,10,68240,64.036897,23.637174,1
100631477N,15,272,Rapuskatie,45,68240,64.033851,23.63791,1
100631478P,15,272,Kannuskarintie,195,68240,64.053354,23.593193,1
100631479R,15,272,Kannuskarintie,217,68240,64.053327,23.593566,2
100631480S,15,272,Kannuskarintie,217,68240,64.053377,23.593396,2
100631481T,15,272,Kuusiluoto,,68240,64.069774,23.550415,1
100631482U,15,272,,,68240,64.070914,23.546581,2
100631483V,15,272,Kompontie,44,68240,64.030486,23.629567,1
100631484W,15,272,Kompontie,44,68240,64.030682,23.629851,2
100631485X,15,272,Kompontie,44,68240,64.030507,23.630077,2
100631486Y,15,272,Kuusiluoto,,68240,64.077247,23.542039,1
1006314870,15,272,Kuusiluoto,,68240,64.075832,23.542605,2
1006314881,15,272,Pohjanlahdentie,3292,68240,64.035398,23.629855,1
1006314892,15,272,Pohjanlahdentie,3292,68240,64.035499,23.629576,1
1006314903,15,272,,,0,64.03497,23.56974,1
1006314914,15,272,Ruohokari,,68240,64.072851,23.53097,2
1006314925,15,272,Pohjanlahdentie,3279,68240,64.033853,23.629857,1
1006314936,15,272,Pohjanlahdentie,3283,68240,64.033652,23.631275,1
1006314947,15,272,Pohjanlahdentie,3200,68240,64.030349,23.61518,1
1006314958,15,272,Pohjanlahdentie,3200,68240,64.0302,23.614952,2
1006314969,15,272,Velhonperäntie,158,68240,64.027953,23.638108,2
100631497A,15,272,Vihtarintanhut,42,68240,64.032682,23.638256,1
100631498B,15,272,Vihtarintanhut,42,68240,64.032859,23.638153,2
100631500D,15,272,Pohjanlahdentie,3277,68240,64.033686,23.628873,1
100631501E,15,272,Velhonperäntie,61,68240,64.028563,23.64076,1
100631502F,15,272,Harmaalanperäntie,30,68240,64.032202,23.615283,1
100631503H,15,272,Harmaalanperäntie,30,68240,64.032186,23.614957,1
100631504J,15,272,Harmaalanperäntie,16,68240,64.031774,23.617712,1
100631505K,15,272,Harmaalanperäntie,16,68240,64.031328,23.617848,2
100631506L,15,272,Toholammin Ulkopalsta,,68240,63.82761,24.282469,1
100631507M,15,272,Kannuskarintie,209,68240,64.047268,23.602589,1
100631510R,15,272,Harmaalanperäntie,40,68240,64.032942,23.612734,2
100631511S,15,272,Harmaalanperäntie,33,68240,64.033024,23.61506,1
100631512T,15,272,Harmaalanperäntie,33,68240,64.033027,23.614425,2
100631513U,15,272,Harmaalanperäntie,33,68240,64.033335,23.613404,2
100631514V,15,272,Harmaalanperäntie,40,68240,64.032825,23.613076,1
100631515W,15,272,Kannuskarintie,6,68240,64.033027,23.615572,1
100631516X,15,272,Kannuskarintie,6,68240,64.033371,23.616862,2
100631517Y,15,272,Kannuskarintie,6,68240,64.033308,23.615702,2
1006315180,15,272,Kannuskarintie,6,68240,64.033621,23.615643,2
1006315191,15,272,Kannuskarintie,6,68240,64.032828,23.617461,2
1006315202,15,272,Kannuskarintie,6,68240,64.032936,23.61671,2
1006315213,15,272,Kompontie,6,68240,64.031476,23.623075,1
1006315224,15,272,Kompontie,6,68240,64.031514,23.622743,2
1006315246,15,272,Viirretie,24,68240,64.024615,23.605817,1
1006315257,15,272,Viirretie,545,68240,63.986439,23.667648,2
1006315268,15,272,,,68240,63.98612,23.667051,2
1006315279,15,272,,,68240,63.985854,23.666817,2
100631528A,15,272,Viirretie,12,68240,64.025226,23.604308,1
100631529B,15,272,Harmaalanperäntie,1,68240,64.032204,23.621143,1
100631530C,15,272,Harmaalanperäntie,1,68240,64.032647,23.620864,2
100631531D,15,272,Harmaalanperäntie,1,68240,64.03254,23.620508,2
100631532E,15,272,Alaviirteentie,620a,68240,64.027844,23.599852,1
100631533F,15,272,Alaviirteentie,620b,68240,64.028055,23.60083,1
100631534H,15,272,Alaviirteentie,620b,68240,64.028302,23.600595,2
100631535J,15,272,Pohjanlahdentie,3280,68240,64.034679,23.628671,1
100631536K,15,272,Alaviirteentie,,68240,64.026661,23.601901,1
100631537L,15,272,Alaviirteentie,610,68240,64.028708,23.598394,1
100631538M,15,272,Alaviirteentie,610,68240,64.02846,23.598527,2
100631539N,15,272,Viirretie,16,68240,64.024964,23.604627,1
100631540P,15,272,Alaviirteentie,610b,68240,64.028918,23.5997,1
100631541R,15,272,Alaviirteentie,610b,68240,64.028774,23.600066,2
100631542S,15,272,Alaviirteentie,576,68240,64.03117,23.595348,1
100631543T,15,272,Tervakarintie,79,68240,64.036987,23.583674,1
100631544U,15,272,Tervakarintie,79,68240,64.036188,23.585616,2
100631545V,15,272,Alaviirteentie,575,68240,64.030677,23.594999,1
100631546W,15,272,Venevajantie,17,68240,64.032333,23.58365,1
100631547X,15,272,Venevajantie,17,68240,64.032339,23.584284,2
100631548Y,15,272,Tervakarintie,44,68240,64.034336,23.586683,1
1006315490,15,272,Kalliontie,,68240,64.034211,23.587108,2
1006315501,15,272,Alaviirteentie,550,68240,64.031713,23.589401,1
1006315512,15,272,Viirretie,23,68240,64.024259,23.605225,1
1006315523,15,272,Viirretie,34,68240,64.023986,23.607348,2
1006315534,15,272,Viirretie,38,68240,64.023794,23.607985,1
1006315545,15,272,Viirretie,33,68240,64.02367,23.606894,1
1006315556,15,272,Viirretie,33,68240,64.023792,23.606388,1
1006315567,15,272,Viirretie,50,68240,64.022984,23.610214,1
1006315578,15,272,Viirretie,400,68240,63.997669,23.651288,1
100640162U,15,272,Viirretie,400,68240,63.997329,23.651717,1
100640163V,15,272,,,68240,63.996727,23.649764,2
100640164W,15,272,Viirretie,37,68240,64.023248,23.607314,1
100640165X,15,272,Rapuskaraitti,73,68240,64.021267,23.641494,2
100640166Y,15,272,Luuruntanhutie,28,68240,64.021373,23.603958,1
1006401670,15,272,Luuruntanhutie,28,68240,64.021633,23.604315,2
1006401692,15,272,Rauhalantie,17,68240,64.023655,23.611259,1
1006401703,15,272,Rauhalantie,17,68240,64.023424,23.610611,2
1006401714,15,272,Rauhalantie,20,68240,64.0236,23.612782,1
1006401725,15,272,Rauhalantie,20,68240,64.023528,23.613159,2
1006401736,15,272,,,68240,64.024436,23.606228,1
1006401747,15,272,Viirretie,71,68240,64.021494,23.612218,1
1006401758,15,272,,,0,64.021917,23.610692,1
100640177A,15,272,Viirretie,57,68240,64.02208,23.610365,1
100640178B,15,272,Viirretie,88,68240,64.020917,23.615197,1
100640179C,15,272,Viirretie,58,68240,64.022278,23.610771,1
100640180D,15,272,Viirretie,545,68240,63.986984,23.667501,1
100640181E,15,272,Jokelantie,30,68240,63.994065,23.664447,1
100640182F,15,272,Jokelantie,30,68240,63.994337,23.665356,2
100640183H,15,272,Jokelantie,29,68240,63.994233,23.664365,1
100640184J,15,272,Jokelantie,8,68240,63.993548,23.659189,1
100640185K,15,272,Jokelantie,8,68240,63.993592,23.658754,2
100640186L,15,272,Jokelantie,30,68240,63.994441,23.664034,2
100640187M,15,272,Jokelantie,30,68240,63.994351,23.663635,2
100640188N,15,272,Vanhatie,5,68240,64.021151,23.612137,1
100640189P,15,272,Vanhatie,1,68240,64.021641,23.611197,1
100640190R,15,272,Viirretie,262,68240,64.008159,23.637583,1
100640191S,15,272,Mäkelänmäentie,15,68240,64.017782,23.627967,2
100640192T,15,272,Mäkelänmäentie,15,68240,64.017369,23.627955,1
100640193U,15,272,Viirretie,118,68240,64.018706,23.621731,1
100640194V,15,272,Mäkelänmäentie,8,68240,64.017056,23.626887,1
100640195W,15,272,Putkipauha,,68240,64.055595,23.569294,1
100640197Y,15,272,Luuruntanhutie,15,68240,64.021909,23.606924,2
1006401980,15,272,Viirretie,96,68240,64.020221,23.617329,1
1006401991,15,272,Kylmäperäntie,349,0,64.016098,23.637058,1
1006402013,15,272,Karjasuontie,441,68240,63.997715,23.648213,1
1006402024,15,272,Kannuskarintie,165,68240,64.043213,23.60093,2
1006402035,15,272,Ohtakari,,68230,64.089078,23.410753,1
1006402046,15,272,Vanhatie,14,68240,64.020512,23.613238,1
1006402057,15,272,Vanhatie,14,68240,64.020266,23.613862,2
1006402068,15,272,Vanhatie,14,68240,64.020417,23.613045,1
1006402079,15,272,,,68240,63.997359,23.646823,1
100640208A,15,272,Väliviirteentie,135,68240,63.968316,23.692967,1
100640209B,15,272,Väliviirteentie,135,68240,63.968642,23.692704,2
100640210C,15,272,Vanhatie,39,68240,64.018794,23.615065,1
100640211D,15,272,Vanhatie,27,68240,64.019359,23.613481,1
100640212E,15,272,Väliviirteentie,147,68240,63.967531,23.694021,1
100640213F,15,272,Väliviirteentie,147,68240,63.967497,23.693698,2
100640214H,15,272,Väliviirteentie,147,68240,63.967671,23.694638,2
100640215J,15,272,Väliviirteentie,147,68240,63.967391,23.69418,2
100640216K,15,272,Viirretie,428,68240,63.995691,23.653939,1
100640217L,15,272,,,0,64.049924,23.568823,1
100640218M,15,272,,,0,64.010957,23.64861,1
100640219N,15,272,Haantie,94,68240,64.013582,23.621962,1
100640220P,15,272,Viirretie,107,68240,64.019078,23.618778,1
100640221R,15,272,Riutantie,,68240,63.977602,23.676737,2
100640222S,15,272,Riutantie,,68240,63.977875,23.67652,2
100640223T,15,272,Riutantie,321,68240,63.978147,23.678165,2
100640224U,15,272,Riutantie,321,68240,63.977946,23.677657,2
100640225V,15,272,Riutantie,,68240,63.977027,23.673206,2
100640227X,15,272,Riutantie,321,68240,63.978039,23.677789,2
100640228Y,15,272,Riutantie,321,68240,63.977945,23.677187,2
1006402290,15,272,,,0,64.018001,23.619605,1
1006402301,15,272,Viirretie,119,68240,64.018533,23.619704,2
1006402312,15,272,Viirretie,127,68240,64.017847,23.621098,1
1006402323,15,272,Viirretie,127,68240,64.017359,23.62214,2
1006402334,15,272,Viirretie,127,68240,64.017462,23.622312,2
1006402345,15,272,Viirretie,354,68240,64.001117,23.646556,1
1006402356,15,272,Ihanuksentie,,0,63.954243,23.623053,1
1006402378,15,272,Haantie,61,68240,64.011648,23.626107,1
1006402389,15,272,Viirretie,316,68240,64.004273,23.642391,1
100640239A,15,272,Viirretie,316,68240,64.003899,23.643316,2
100640240B,15,272,Viirretie,157,68240,64.016791,23.623601,1
100640241C,15,272,Viirretie,161,68240,64.0156,23.624155,1
100640242D,15,272,,,0,64.015738,23.624282,1
100640243E,15,272,Viirretie,338,68240,64.002331,23.645019,1
100640244F,15,272,Viirretie,349,68240,64.00079,23.64328,1
100640245H,15,272,Viirretie,155,68240,64.016416,23.621353,1
100640246J,15,272,Viirretie,155,68240,64.016529,23.621606,2
100640247K,15,272,Viirretie,147,68240,64.016138,23.621387,1
100640248L,15,272,Haantie,31,68240,64.009226,23.62857,1
100640249M,15,272,,,0,63.964446,23.698943,1
100640250N,15,272,,,0,63.964454,23.698901,1
100640251P,15,272,,,0,63.964464,23.698941,1
100640252R,15,272,Karjasuontie,220,68240,64.008931,23.622054,1
100640253S,15,272,Hevoskari,,68240,64.011861,23.567766,1
100640254T,15,272,Väliviirteentie,71,68240,63.973778,23.687476,1
100640255U,15,272,Väliviirteentie,71,68240,63.973965,23.687413,2
100640256V,15,272,Karjasuontie,272,68240,64.004668,23.625721,1
100640257W,15,272,Karjasuontie,271,68240,64.004758,23.625731,1
100640258X,15,272,Karjasuontie,272,68240,64.004579,23.626551,2
100640259Y,15,272,Karjasuontie,272,68240,64.004459,23.62677,2
1006402600,15,272,Karjasuontie,166,68240,64.012672,23.616052,1
1006402611,15,272,Karjasuontie,166,68240,64.012853,23.616133,2
1006402622,15,272,Karjasuontie,87,68240,64.016667,23.602871,1
1006402633,15,272,Karjasuontie,87,68240,64.016639,23.603202,2
1006402644,15,272,Karjasuontie,88,68240,64.017433,23.604498,1
1006402655,15,272,Karjasuontie,147,68240,64.012769,23.610225,1
1006402666,15,272,Karjasuontie,100,68240,64.015807,23.607215,1
1006402677,15,272,Karjasuontie,100,68240,64.015898,23.606876,2
1006402688,15,272,Karjasuontie,98,68240,64.0162,23.606348,1
